pedido_id,fecha_pedido,mes_num,dia_semana_num,hora_decimal,es_fin_semana,tipo_pedido,cantidad_items,zona_entrega,carga_trabajo,tiempo_prometido_min,tiempo_total_min,entrega_tarde
64778c1b-41a1-4753-94be-477fb8488079,2023-11-17,11,5,18.42,0,Domicilio,3,PARQUE DE POBLAMIENTO,0,50,46.0,0
7e191581-28c4-4c3a-a345-abec8faef4c4,2023-11-17,11,5,19.17,0,Domicilio,3,AVIACION,0,50,43.0,0
13dd74f8-221f-450f-91bd-3f023838e578,2023-11-18,11,6,13.92,1,Recoger,1,LOCAL,0,30,22.0,0
f5017126-9ce3-409f-9ee0-44e3359dc458,2023-11-18,11,6,21.17,1,Recoger en tienda,2,LOCAL,0,30,37.0,1
f5b1c408-eace-48da-9e69-cc602f8a9d29,2023-11-19,11,7,14.25,1,Domicilio,3,AVIACION,0,50,44.0,0
2e90c2f6-2c78-42d5-8d9e-e2c1f48827af,2023-11-19,11,7,23.17,1,Domicilio,3,PARQUE DE POBLAMIENTO,0,50,49.0,0
2aab12d9-d78b-4656-9b05-81e79afcc59b,2023-11-19,11,7,23.42,1,Recoger en tienda,2,LOCAL,1,30,24.0,0
4365e429-abac-4cba-93e1-74433a0b88df,2023-11-20,11,1,16.83,0,Domicilio,1,SANTA IRENE,0,50,29.0,0
bb205fba-bf6a-4710-ac6f-e16ecfbebff0,2023-11-21,11,2,14.75,0,Domicilio,5,COLALAMBRE,0,50,47.0,0
3acb6c1d-9f4f-481b-a67b-786d6766f4f8,2023-11-21,11,2,18.92,0,Domicilio,2,AVIACION,0,50,46.0,0
d2173546-467e-4548-bae4-93767bf1b44a,2023-11-21,11,2,20.67,0,Recoger,4,LOCAL,0,30,38.0,1
c7e70bb7-0241-4793-b024-dd920016cbfe,2023-11-21,11,2,20.67,0,Recoger en tienda,2,LOCAL,1,30,31.0,1
228a3ce2-833b-4e93-8739-c4c1d2b65bc1,2023-11-22,11,3,20.08,0,Recoger,7,LOCAL,0,30,45.0,1
5e269ea9-84b3-45fc-b8e6-fd180250293e,2023-11-24,11,5,21.25,0,Domicilio,1,SANTA IRENE,0,50,43.0,0
ce9efd55-51b7-43fc-bf95-ae7640bb1675,2023-11-25,11,6,13.08,1,Domicilio,1,TODOS POR HIDALGO,0,50,29.0,0
d603a203-6a0d-40bd-890e-d004d08f112b,2023-11-25,11,6,19.92,1,Domicilio,4,PARQUE DE POBLAMIENTO,0,50,55.0,1
f84e2bb9-ed9f-4862-aa8d-0ef987598919,2023-11-26,11,7,19.08,1,Domicilio,5,LA LOMITA,0,50,57.0,1
4cdfb7ff-e0ab-4264-b8d7-3797ae2ab92f,2023-11-26,11,7,20.67,1,Domicilio,4,AVIACION,0,50,58.0,1
49cfba60-9926-4b2e-a90d-b6ab7ed8388b,2023-11-26,11,7,20.83,1,Domicilio,3,COLALAMBRE,1,50,54.0,1
19e5096d-2ec3-4c0f-a162-4ccfbd96e884,2023-11-26,11,7,23.83,1,Mostrador,5,LOCAL,0,30,35.0,1
6e97e04c-9466-4323-8f51-4e41c883ac78,2023-11-26,11,7,23.83,1,Recoger en tienda,4,LOCAL,1,30,28.0,0
ec2cb209-36d4-4a36-9c4b-caf072c91fe8,2023-11-28,11,2,19.67,0,Mostrador,2,LOCAL,0,30,28.0,0
c4a9bf67-497d-4e98-8762-94015b67d3f2,2023-11-29,11,3,16.5,0,Recoger en tienda,2,LOCAL,0,30,20.0,0
1e1655d8-1abf-45dc-aae4-839135f8821d,2023-11-29,11,3,23.25,0,Recoger,1,LOCAL,0,30,24.0,0
98cda6f2-cba7-49cf-b184-0bab29c6b2dd,2023-11-30,11,4,21.17,0,Mostrador,5,LOCAL,0,30,39.0,1
b67e9615-938b-4034-b7cc-5b83d6de7150,2023-12-02,12,6,18.58,1,Domicilio,6,CENTRO,0,50,56.0,1
605e65d3-c9f6-41ba-934a-464ad8d855c1,2023-12-06,12,3,16.67,0,Mostrador,4,LOCAL,0,30,31.0,1
c9ce4435-000c-4989-9852-64905d031ea9,2023-12-06,12,3,20.25,0,Domicilio,6,CHACATITLA,0,50,58.0,1
88b5bd0c-50f0-4d0f-91e2-078aaf0319b4,2023-12-07,12,4,18.83,0,Domicilio,2,COLALAMBRE,0,50,49.0,0
a482ec2f-a21f-4de5-b9aa-f65561273bd5,2023-12-08,12,5,19.17,0,Recoger,1,LOCAL,0,30,25.0,0
465b782c-5cc0-4e2c-bff3-fd34e1251e17,2023-12-08,12,5,22.92,0,Recoger,1,LOCAL,0,30,18.0,0
21dce1c1-0d89-4002-9669-a53f149ac961,2023-12-09,12,6,18.08,1,Domicilio,2,TRES CRUCES,0,50,41.0,0
c18e65dd-22af-41ef-917a-5384b0ec4dac,2023-12-09,12,6,21.92,1,Recoger,2,LOCAL,0,30,26.0,0
c8f0ceac-edbe-47dd-b85a-2fb8c7e72906,2023-12-10,12,7,21.92,1,Recoger en tienda,1,LOCAL,0,30,30.0,0
7de8fae4-1366-4d56-b558-c03ee1489fd6,2023-12-10,12,7,23.58,1,Recoger en tienda,4,LOCAL,0,30,34.0,1
ea38d13a-daa1-4f4a-9188-86fe2a26d91a,2023-12-13,12,3,18.33,0,Recoger,4,LOCAL,0,30,33.0,1
83d82ce6-f0ee-4012-b30e-44c6fa4b85e9,2023-12-13,12,3,18.58,0,Domicilio,1,PARQUE DE POBLAMIENTO,1,50,40.0,0
365a2109-12f5-4db8-877c-e28b2038f28a,2023-12-13,12,3,23.08,0,Domicilio,4,TRES CRUCES,0,50,44.0,0
1fef5702-da50-46a1-99d3-0ca37c624c17,2023-12-15,12,5,16.92,0,Recoger en tienda,2,LOCAL,0,30,26.0,0
f1a8f90d-101a-44c7-8738-c446f476fefe,2023-12-15,12,5,18.5,0,Domicilio,3,LOS CANTORES,0,50,44.0,0
6642ff3f-66d5-4f42-a5c9-cbaa42008a15,2023-12-15,12,5,18.83,0,Recoger,3,LOCAL,1,30,34.0,1
e28d229c-09d5-4ed1-bd95-207d99fb313b,2023-12-15,12,5,18.92,0,Mostrador,2,LOCAL,2,30,27.0,0
011e62ef-c3c3-4215-8f3d-d644591c2c58,2023-12-15,12,5,19.83,0,Mostrador,8,LOCAL,0,30,55.0,1
c6dfcec1-981b-4610-a30c-a58619267ddf,2023-12-17,12,7,22.42,1,Recoger en tienda,2,LOCAL,0,30,19.0,0
45ac2d90-0750-47ec-9ed5-3932a3a1c4b5,2023-12-18,12,1,16.92,0,Domicilio,3,CENTRO,0,50,34.0,0
5d06c9ca-2ef1-4574-b4a4-da26d4902413,2023-12-18,12,1,18.08,0,Domicilio,3,TODOS POR HIDALGO,0,50,48.0,0
1bfbfe5e-87ab-4cd6-b53f-789c20d5a3ee,2023-12-18,12,1,18.25,0,Recoger en tienda,5,LOCAL,1,30,51.0,1
2d662654-6cce-46e2-9cc3-af3e28e3d40f,2023-12-18,12,1,19.08,0,Domicilio,6,TODOS POR HIDALGO,0,50,57.0,1
470cc962-b81c-4063-8e13-ae99f9ea8f72,2023-12-18,12,1,20.67,0,Domicilio,4,TODOS POR HIDALGO,0,50,50.0,0
0e3b6787-6eec-4b51-90f9-cc5d1a091312,2023-12-19,12,2,14.08,0,Domicilio,2,TRES CRUCES,0,50,40.0,0
bef147de-fa46-4af2-9b8b-17ba2fc16a78,2023-12-19,12,2,20.25,0,Recoger en tienda,1,LOCAL,0,30,28.0,0
1947f32d-e35b-45ef-8bb4-53ac590510eb,2023-12-19,12,2,21.0,0,Domicilio,2,PARQUE DE POBLAMIENTO,0,50,45.0,0
49de6fe9-a464-430e-bef0-ccaa0261f81d,2023-12-19,12,2,23.83,0,Recoger,4,LOCAL,0,30,33.0,1
74b6d3f5-7bf7-4114-9294-7dfb2522d2d3,2023-12-19,12,2,23.92,0,Mostrador,5,LOCAL,1,30,38.0,1
934cd90b-ca48-4dd2-83d0-848bbb5c0505,2023-12-20,12,3,22.67,0,Recoger,2,LOCAL,0,30,22.0,0
70501627-1789-4ea6-8443-5cce244d1d88,2023-12-21,12,4,20.92,0,Recoger en tienda,6,LOCAL,0,30,42.0,1
3d50365c-00cb-459d-a0b3-2a56ecd0a7df,2023-12-22,12,5,13.0,0,Mostrador,3,LOCAL,0,30,31.0,1
36f6831b-7884-4841-a8cf-4c15251be894,2023-12-22,12,5,18.25,0,Recoger,7,LOCAL,0,30,46.0,1
071d1c41-df64-467c-91f5-3b8496999c9f,2023-12-22,12,5,21.5,0,Recoger en tienda,1,LOCAL,0,30,26.0,0
d3d9c280-dcb7-47f3-bd94-dc44bd5e6b3d,2023-12-22,12,5,22.17,0,Recoger en tienda,3,LOCAL,0,30,21.0,0
9b8f8174-b09d-4187-960e-3a166ee238e5,2023-12-23,12,6,20.67,1,Domicilio,3,AVIACION,0,50,57.0,1
472208d5-023b-4ebd-bf46-162f3616b074,2023-12-24,12,7,16.92,1,Recoger,4,LOCAL,0,30,40.0,1
ef6795eb-891b-4527-90fd-e94fdc2dd36b,2023-12-24,12,7,19.5,1,Domicilio,4,COLALAMBRE,0,50,57.0,1
a0565c22-76ad-451c-9c36-dfcb6c01cd73,2023-12-24,12,7,19.58,1,Domicilio,4,SANTA IRENE,1,50,56.0,1
842dbea0-daf8-4031-ab7c-d407a0201236,2023-12-24,12,7,19.92,1,Mostrador,2,LOCAL,2,30,45.0,1
d600f1e2-8a71-4de3-891c-8ef011576bd8,2023-12-24,12,7,20.33,1,Mostrador,4,LOCAL,1,30,40.0,1
19361317-ffd1-4b08-ae5b-1eea2c74a54a,2023-12-26,12,2,18.33,0,Domicilio,4,SANTA IRENE,0,50,55.0,1
ae291391-2a42-4eba-bed5-aaf026639be0,2023-12-26,12,2,22.0,0,Recoger en tienda,1,LOCAL,0,30,20.0,0
09bd6524-5815-4506-a216-32c966f211e9,2023-12-27,12,3,18.0,0,Domicilio,2,AVIACION,0,50,43.0,0
b0976eb7-3b0b-41b0-b4af-6cfb6d876e44,2023-12-29,12,5,15.0,0,Domicilio,2,ROJO GOMEZ,0,50,42.0,0
510f40f0-0315-4705-8448-599a50f5991b,2023-12-29,12,5,16.08,0,Recoger en tienda,2,LOCAL,0,30,27.0,0
a054274b-aadc-43e6-a981-791f04e6b20c,2023-12-29,12,5,19.67,0,Mostrador,7,LOCAL,0,30,40.0,1
adfe43f3-3b1a-46da-a565-d4d827bb2d41,2023-12-29,12,5,22.08,0,Recoger en tienda,3,LOCAL,0,30,19.0,0
511b0d35-a7f5-4c83-83dd-b5f5976d3e5b,2023-12-30,12,6,14.92,1,Domicilio,5,TODOS POR HIDALGO,0,50,53.0,1
c06ee5dc-cea0-4601-9345-fd08f86fd417,2023-12-30,12,6,15.33,1,Domicilio,4,PARQUE DE POBLAMIENTO,1,50,50.0,0
3a4a9bbb-3bf6-4d23-82a6-6a6215b400b8,2023-12-30,12,6,15.67,1,Mostrador,1,LOCAL,1,30,25.0,0
01671f99-9046-45a7-879a-b9544b681031,2023-12-30,12,6,18.75,1,Recoger en tienda,4,LOCAL,0,30,38.0,1
2df43cdc-a885-439d-85df-925265e99b7e,2023-12-31,12,7,18.92,1,Domicilio,4,CENTRO,0,50,46.0,0
2f9bd300-8b38-40dd-a685-ed15f7c4185d,2023-12-31,12,7,23.25,1,Domicilio,4,ROJO GOMEZ,0,50,57.0,1
020c2a28-af16-4b2d-b8eb-a7131bfb7bce,2024-01-02,1,2,23.33,0,Recoger,2,LOCAL,0,30,20.0,0
f71631b9-cada-4544-805e-d708610e569c,2024-01-05,1,5,14.92,0,Domicilio,5,LOS CANTORES,0,50,47.0,0
5440ca8d-e6dd-42d5-aa6a-017dac5e2002,2024-01-05,1,5,22.0,0,Recoger,4,LOCAL,0,30,34.0,1
f3a80f70-5659-4870-a041-1c0a4196a1d8,2024-01-05,1,5,22.08,0,Domicilio,3,CHACATITLA,1,50,39.0,0
4194584c-ed7d-4fa6-8a8f-9bd8a86e58af,2024-01-06,1,6,17.33,1,Mostrador,4,LOCAL,0,30,33.0,1
eb5d1f72-0a69-47e5-b6e6-f4063e5765e1,2024-01-06,1,6,19.0,1,Recoger en tienda,7,LOCAL,0,30,56.0,1
d359d308-2a7e-4095-af5a-42875e7e93a1,2024-01-06,1,6,19.5,1,Recoger,2,LOCAL,1,30,42.0,1
529d9257-220f-4bdc-b45a-3abc61550121,2024-01-06,1,6,21.67,1,Mostrador,5,LOCAL,0,30,46.0,1
d39d890c-78b4-4dbf-8bd7-ff2d5879f35b,2024-01-07,1,7,16.67,1,Recoger,5,LOCAL,0,30,36.0,1
4e94af04-6fa1-478e-baac-1b7479c4003d,2024-01-08,1,1,13.5,0,Recoger en tienda,1,LOCAL,0,30,20.0,0
a6c9982b-837a-454c-adfd-8441e5ed6f3e,2024-01-08,1,1,16.42,0,Domicilio,2,AVIACIÓN CIVIL,0,50,33.0,0
43655ae9-8d63-4285-912b-3a09eb2c020c,2024-01-09,1,2,17.83,0,Domicilio,4,AVIACION,0,50,47.0,0
ca5561ce-e9eb-42e8-be86-04007bb11e80,2024-01-09,1,2,22.67,0,Recoger en tienda,1,LOCAL,0,30,24.0,0
0589a2d8-1868-486c-a220-7fe5adc5a857,2024-01-10,1,3,18.75,0,Mostrador,3,LOCAL,0,30,35.0,1
8d7908fb-b717-4e7b-856e-051560455a3e,2024-01-10,1,3,22.0,0,Domicilio,1,AVIACIÓN CIVIL,0,50,34.0,0
b32d1677-444b-42b2-b9fc-c6e37cae642b,2024-01-11,1,4,17.92,0,Domicilio,4,ROJO GOMEZ,0,50,49.0,0
d4d2794e-ee72-483d-887d-f40cfd540fb7,2024-01-11,1,4,22.33,0,Domicilio,4,COLALAMBRE,0,50,42.0,0
a7e98c7d-d2d6-437a-b293-b4521236980e,2024-01-12,1,5,15.58,0,Domicilio,5,AVIACIÓN CIVIL,0,50,45.0,0
195e9154-1549-4462-8fdc-ffccb807d318,2024-01-12,1,5,19.0,0,Mostrador,1,LOCAL,0,30,23.0,0
869a189a-2ce8-4453-aa40-6bcc5e0150d2,2024-01-13,1,6,18.5,1,Domicilio,6,TODOS POR HIDALGO,0,50,66.0,1
c466e416-48a2-441a-95dd-62ac26d7547a,2024-01-13,1,6,18.92,1,Domicilio,4,AVIACION,1,50,52.0,1
a4fd38df-411f-42d5-bfb4-6a861018ddca,2024-01-13,1,6,19.25,1,Domicilio,6,LA LOMITA,1,50,58.0,1
62c213c9-fb71-4e4f-bb16-edba3c3c33a2,2024-01-13,1,6,22.25,1,Recoger,1,LOCAL,0,30,29.0,0
2525039c-6334-4b20-b563-144e839f21b2,2024-01-14,1,7,15.33,1,Recoger,5,LOCAL,0,30,37.0,1
fb9c7c35-e876-4e77-a7c9-8ecf16cae102,2024-01-14,1,7,15.42,1,Domicilio,4,AVIACION,1,50,57.0,1
c0c4af9d-fdda-49d9-b977-e9048243949f,2024-01-14,1,7,15.5,1,Mostrador,1,LOCAL,2,30,33.0,1
43842100-acef-4144-818f-d615c190c764,2024-01-14,1,7,20.0,1,Domicilio,3,COLALAMBRE,0,50,49.0,0
30c57ee0-bbf0-4435-829c-dc561f354f18,2024-01-15,1,1,22.33,0,Domicilio,1,TRES CRUCES,0,50,41.0,0
aa40e2a9-48a8-406b-99b3-f3c5375af9f1,2024-01-16,1,2,17.25,0,Domicilio,5,PARQUE DE POBLAMIENTO,0,50,45.0,0
e5229e4e-3885-40f6-8439-6fddb0cb4e82,2024-01-16,1,2,18.5,0,Recoger,3,LOCAL,0,30,32.0,1
1b6b744b-83f7-45eb-a651-c124e990d0b0,2024-01-16,1,2,22.75,0,Domicilio,1,AVIACION,0,50,33.0,0
6b576092-6ffc-42df-93ab-365857b36f49,2024-01-16,1,2,23.83,0,Mostrador,1,LOCAL,0,30,15.0,0
c37114c9-0f0f-4fa4-94d5-8a91485bef37,2024-01-17,1,3,14.58,0,Mostrador,2,LOCAL,0,30,16.0,0
7a5fd477-765c-4272-92a1-9cb40ce318b3,2024-01-17,1,3,18.67,0,Domicilio,2,TRES CRUCES,0,50,44.0,0
cdaf48fc-1ac7-48ca-b99f-9fc5c8f9e172,2024-01-18,1,4,20.08,0,Domicilio,1,AVIACION,0,50,36.0,0
d10125e9-c921-484d-b87b-c3af5623e425,2024-01-19,1,5,14.42,0,Recoger en tienda,1,LOCAL,0,30,22.0,0
0e9716ba-0dd4-4ccc-af79-44ef6103490a,2024-01-19,1,5,18.58,0,Domicilio,2,CHACATITLA,0,50,40.0,0
4a53f178-871f-499e-bb07-9d09c4723694,2024-01-20,1,6,17.08,1,Mostrador,2,LOCAL,0,30,35.0,1
6bebe2f4-7d42-4a63-9614-a2e74fbe88ed,2024-01-20,1,6,20.33,1,Recoger,6,LOCAL,0,30,43.0,1
07c58c70-171b-4651-9f05-90afc8f83f87,2024-01-20,1,6,21.5,1,Recoger en tienda,2,LOCAL,0,30,35.0,1
97fa8536-6bd7-4f8b-ac58-351dada7eb77,2024-01-20,1,6,21.83,1,Domicilio,2,CENTRO,1,50,47.0,0
9e44f4c0-c94d-41a7-8084-21299969e000,2024-01-20,1,6,22.33,1,Recoger en tienda,3,LOCAL,1,30,37.0,1
dd572b45-ce3d-46a1-9deb-5d14de24affd,2024-01-20,1,6,22.58,1,Recoger,8,LOCAL,1,30,51.0,1
574be695-2dc6-41d5-824b-0c80a9e1b64d,2024-01-21,1,7,13.17,1,Domicilio,2,TODOS POR HIDALGO,0,50,41.0,0
59bf09d2-681f-43f2-b24b-38a9a973dcb8,2024-01-23,1,2,18.67,0,Mostrador,5,LOCAL,0,30,40.0,1
c2578021-994b-437f-8b66-0bbbbadc0ca0,2024-01-24,1,3,14.92,0,Domicilio,3,TRES CRUCES,0,50,47.0,0
8f73aba5-821a-457f-9a40-1f866115c83d,2024-01-24,1,3,21.08,0,Mostrador,2,LOCAL,0,30,24.0,0
d7c94304-d942-49bb-a08e-2d060e5470b8,2024-01-25,1,4,17.83,0,Recoger en tienda,3,LOCAL,0,30,25.0,0
6172800c-2813-4657-b050-1e4a9030e503,2024-01-25,1,4,17.83,0,Domicilio,2,TRES CRUCES,1,50,47.0,0
49ce94e6-e0e2-4eae-b36a-c29ae4da4d33,2024-01-25,1,4,20.67,0,Recoger en tienda,2,LOCAL,0,30,28.0,0
c3e74406-f5e3-41d3-8f87-595cbf9b71c6,2024-01-25,1,4,21.5,0,Domicilio,7,PARQUE DE POBLAMIENTO,0,50,68.0,1
beca8578-dd80-4c61-a8ea-7b77c57bb30c,2024-01-26,1,5,18.0,0,Domicilio,3,CENTRO,0,50,39.0,0
bda0051a-9d98-4735-84d5-63f8024a96fa,2024-01-26,1,5,19.33,0,Domicilio,1,AVIACIÓN CIVIL,0,50,38.0,0
64276c22-559e-4b4b-bb93-b8bb11ec99b9,2024-01-27,1,6,17.67,1,Recoger,6,LOCAL,0,30,48.0,1
6a216ed6-b8bd-4ae3-9763-eaf1b78a769b,2024-01-27,1,6,22.25,1,Recoger en tienda,5,LOCAL,0,30,37.0,1
70afcbb4-511b-4c40-91d5-0a6bb2b50128,2024-01-28,1,7,18.42,1,Domicilio,1,TRES CRUCES,0,50,44.0,0
9d87e054-20c4-433d-8990-7f41ec53a59b,2024-01-28,1,7,19.33,1,Domicilio,5,ROJO GOMEZ,0,50,69.0,1
c4e571c6-9dc6-4e2a-87b4-41ac5edf8506,2024-01-29,1,1,19.83,0,Mostrador,2,LOCAL,0,30,25.0,0
f8696ff6-4cc3-472a-9383-b32304fbff6c,2024-01-29,1,1,21.83,0,Mostrador,3,LOCAL,0,30,34.0,1
27120444-3c44-4709-8e20-2d16eaed0f80,2024-01-29,1,1,22.0,0,Mostrador,2,LOCAL,1,30,24.0,0
0cfcc65d-6bfa-416b-9480-56ffefdac1ea,2024-01-30,1,2,20.0,0,Recoger,4,LOCAL,0,30,29.0,0
c437d100-f1f6-4dc1-926f-408be100f94d,2024-01-30,1,2,21.42,0,Mostrador,4,LOCAL,0,30,35.0,1
4c9ff039-526a-41e6-a7f3-673acd30ecaa,2024-02-02,2,5,20.5,0,Mostrador,2,LOCAL,0,30,26.0,0
b3c2a97a-8de1-4b17-96ae-db1400aa1a73,2024-02-03,2,6,14.58,1,Domicilio,4,CHACATITLA,0,50,45.0,0
74254b14-1683-4680-8a78-27a26c1913b3,2024-02-03,2,6,16.67,1,Domicilio,4,TODOS POR HIDALGO,0,50,43.0,0
8fca5e1a-9f31-4d32-acaa-3ea676f7246b,2024-02-04,2,7,15.33,1,Recoger en tienda,3,LOCAL,0,30,28.0,0
14c80dc9-31c2-4f45-aa44-818f56ae0791,2024-02-04,2,7,20.92,1,Recoger,1,LOCAL,0,30,29.0,0
6982f98e-4a9b-44e8-a1ea-4f84241018eb,2024-02-04,2,7,21.17,1,Mostrador,7,LOCAL,1,30,58.0,1
f1f0ea1d-6b95-469f-97d5-8cfcb662fb11,2024-02-04,2,7,21.75,1,Mostrador,3,LOCAL,0,30,37.0,1
01d8cfba-fa12-4f1a-9264-3f6ffdf949e4,2024-02-06,2,2,17.92,0,Domicilio,4,TRES CRUCES,0,50,41.0,0
4994c8ff-43fa-4aff-85e8-6b841e94b684,2024-02-07,2,3,21.92,0,Recoger,2,LOCAL,0,30,28.0,0
b721405d-f9cd-482a-9b6f-5b91b0cf1bca,2024-02-08,2,4,20.5,0,Domicilio,6,ROJO GOMEZ,0,50,60.0,1
a7596a87-7651-4f89-83fb-65eb697481fe,2024-02-09,2,5,22.75,0,Domicilio,4,AVIACIÓN CIVIL,0,50,41.0,0
5d630763-56c6-4d16-80db-e64e0bdbf0bd,2024-02-10,2,6,18.25,1,Recoger,4,LOCAL,0,30,43.0,1
75f4d961-fb28-49d3-ba81-edb39ddcb849,2024-02-10,2,6,21.42,1,Domicilio,5,TODOS POR HIDALGO,0,50,64.0,1
5526125d-f353-4134-bd26-38a5460c9f7b,2024-02-10,2,6,21.67,1,Domicilio,2,CHACATITLA,1,50,48.0,0
41c93158-1ff9-4084-9aee-80795530ec5f,2024-02-11,2,7,16.5,1,Recoger en tienda,7,LOCAL,0,30,42.0,1
9bce68aa-dbf8-4857-a213-c21a5aa5643d,2024-02-12,2,1,17.75,0,Recoger,1,LOCAL,0,30,15.0,0
9e226444-5efe-4bac-919d-bc55336c0ec1,2024-02-13,2,2,19.08,0,Recoger,1,LOCAL,0,30,26.0,0
7adbb65f-0257-4ddc-8cab-4d6939fee306,2024-02-13,2,2,20.83,0,Mostrador,2,LOCAL,0,30,28.0,0
f7b8aec9-40c4-44ca-8053-2b79ee432b2d,2024-02-15,2,4,15.17,0,Recoger,5,LOCAL,0,30,32.0,1
a9f6b1f4-f610-40aa-9b33-e9c90095eb89,2024-02-15,2,4,22.67,0,Domicilio,2,AVIACIÓN CIVIL,0,50,38.0,0
0144660b-317e-4384-abcd-fb1604a9e3f8,2024-02-16,2,5,23.25,0,Mostrador,2,LOCAL,0,30,25.0,0
746b834c-f770-4906-9fa6-88998290b345,2024-02-17,2,6,18.75,1,Domicilio,5,ROJO GOMEZ,0,50,66.0,1
f10f1184-018a-4a9b-8541-96ab0c1b1c35,2024-02-17,2,6,21.5,1,Mostrador,2,LOCAL,0,30,35.0,1
42416a73-6aba-4e51-8d76-5c65753657a0,2024-02-18,2,7,13.83,1,Recoger en tienda,5,LOCAL,0,30,32.0,1
805ee628-91af-45c9-bf4b-e28eed4c6b88,2024-02-18,2,7,16.33,1,Recoger,2,LOCAL,0,30,26.0,0
